"IDs","systemIndex","activeFireBufferCount","activeFireCoreCount","forest","month","year","date","dayNaightCore","dayNightBuffer","areaBurnedBuffer","areaBurnedCore","rateBurnedBuffer","rateBurnedCore"
12044,"1_2008_02_29",0,0,"Wari-Maro",2,2008,2008-02-29,"Day","Day",0,0,0,0
12045,"1_2008_03_01",0,0,"Wari-Maro",3,2008,2008-03-01,"Day","Day",0,0,0,0
12046,"1_2008_03_02",0,0,"Wari-Maro",3,2008,2008-03-02,"Day","Day",0,0,0,0
12047,"1_2008_03_03",0,0,"Wari-Maro",3,2008,2008-03-03,"Day","Day",0,0,0,0
12048,"1_2008_03_04",0,0,"Wari-Maro",3,2008,2008-03-04,"Day","Day",0,0,0,0
12049,"1_2008_03_05",0,0,"Wari-Maro",3,2008,2008-03-05,"Night","Night",0,0,0,0
12050,"1_2008_03_06",0,0,"Wari-Maro",3,2008,2008-03-06,"Day","Day",0,0,0,0
12051,"1_2008_03_07",0,0,"Wari-Maro",3,2008,2008-03-07,"Day","Day",0,0,0,0
12052,"1_2008_03_08",1,0,"Wari-Maro",3,2008,2008-03-08,"Day","Day",1.99,0,0.1,0
12053,"1_2008_03_09",0,0,"Wari-Maro",3,2008,2008-03-09,"Day","Day",0,0,0,0
12054,"1_2008_03_10",0,0,"Wari-Maro",3,2008,2008-03-10,"Day","Day",0,0,0,0
12055,"1_2008_03_11",0,0,"Wari-Maro",3,2008,2008-03-11,"Day","Day",0,0,0,0
12056,"1_2008_03_12",0,0,"Wari-Maro",3,2008,2008-03-12,"Day","Day",0,0,0,0
12057,"1_2008_03_13",0,0,"Wari-Maro",3,2008,2008-03-13,"Day","Day",0,0,0,0
12058,"1_2008_03_14",0,0,"Wari-Maro",3,2008,2008-03-14,"Night","Night",0,0,0,0
12059,"1_2008_03_15",0,0,"Wari-Maro",3,2008,2008-03-15,"Day","Day",0,0,0,0
12060,"1_2008_03_16",0,0,"Wari-Maro",3,2008,2008-03-16,"Day","Day",0,0,0,0
12061,"1_2008_03_17",0,0,"Wari-Maro",3,2008,2008-03-17,"Day","Day",0,0,0,0
12062,"1_2008_03_18",0,0,"Wari-Maro",3,2008,2008-03-18,"Day","Day",0,0,0,0
12063,"1_2008_03_19",0,0,"Wari-Maro",3,2008,2008-03-19,"Day","Day",0,0,0,0
12064,"1_2008_03_20",0,0,"Wari-Maro",3,2008,2008-03-20,"Day","Day",0,0,0,0
12065,"1_2008_03_21",0,0,"Wari-Maro",3,2008,2008-03-21,"Night","Night",0,0,0,0
12066,"1_2008_03_22",0,0,"Wari-Maro",3,2008,2008-03-22,"Day","Day",0,0,0,0
12067,"1_2008_03_23",0,0,"Wari-Maro",3,2008,2008-03-23,"Day","Day",0,0,0,0
12068,"1_2008_03_24",0,0,"Wari-Maro",3,2008,2008-03-24,"Day","Day",0,0,0,0
12069,"1_2008_03_25",0,0,"Wari-Maro",3,2008,2008-03-25,"Day","Day",0,0,0,0
12070,"1_2008_03_26",0,1,"Wari-Maro",3,2008,2008-03-26,"Day","Day",0,1,0,0.1
12071,"1_2008_03_27",0,0,"Wari-Maro",3,2008,2008-03-27,"Day","Day",0,0,0,0
12072,"1_2008_03_28",0,0,"Wari-Maro",3,2008,2008-03-28,"Day","Day",0,0,0,0
12073,"1_2008_03_29",0,0,"Wari-Maro",3,2008,2008-03-29,"Day","Day",0,0,0,0
12074,"1_2008_03_30",0,0,"Wari-Maro",3,2008,2008-03-30,"Night","Night",0,0,0,0
12075,"1_2008_03_31",0,0,"Wari-Maro",3,2008,2008-03-31,"Day","Day",0,0,0,0
12076,"1_2008_04_01",0,0,"Wari-Maro",4,2008,2008-04-01,"Day","Day",0,0,0,0
12077,"1_2008_04_02",0,0,"Wari-Maro",4,2008,2008-04-02,"Day","Day",0,0,0,0
12078,"1_2008_04_03",0,0,"Wari-Maro",4,2008,2008-04-03,"Day","Night",0,0,0,0
12079,"1_2008_04_04",0,0,"Wari-Maro",4,2008,2008-04-04,"Day","Day",0,0,0,0
12080,"1_2008_04_05",0,0,"Wari-Maro",4,2008,2008-04-05,"Day","Day",0,0,0,0
12081,"1_2008_04_06",0,0,"Wari-Maro",4,2008,2008-04-06,"Night","Night",0,0,0,0
12082,"1_2008_04_07",0,0,"Wari-Maro",4,2008,2008-04-07,"Day","Day",0,0,0,0
12083,"1_2008_04_08",0,0,"Wari-Maro",4,2008,2008-04-08,"Night","Day",0,0,0,0
12084,"1_2008_04_09",0,0,"Wari-Maro",4,2008,2008-04-09,"Day","Day",0,0,0,0
12085,"1_2008_04_10",0,0,"Wari-Maro",4,2008,2008-04-10,"Day","Day",0,0,0,0
12086,"1_2008_04_11",0,0,"Wari-Maro",4,2008,2008-04-11,"Day","Day",0,0,0,0
12087,"1_2008_04_12",0,1,"Wari-Maro",4,2008,2008-04-12,"Day","Day",0,1.99,0,0.2
12088,"1_2008_04_13",0,0,"Wari-Maro",4,2008,2008-04-13,"Day","Day",0,0,0,0
12089,"1_2008_04_14",0,0,"Wari-Maro",4,2008,2008-04-14,"Day","Day",0,0,0,0
12090,"1_2008_04_15",0,0,"Wari-Maro",4,2008,2008-04-15,"Night","Night",0,0,0,0
12091,"1_2008_04_16",0,0,"Wari-Maro",4,2008,2008-04-16,"Day","Day",0,0,0,0
12092,"1_2008_04_17",0,0,"Wari-Maro",4,2008,2008-04-17,"Night","Night",0,0,0,0
12093,"1_2008_04_18",0,0,"Wari-Maro",4,2008,2008-04-18,"Night","Day",0,0,0,0
12094,"1_2008_04_19",0,0,"Wari-Maro",4,2008,2008-04-19,"Day","Day",0,0,0,0
12095,"1_2008_04_20",0,0,"Wari-Maro",4,2008,2008-04-20,"Day","Day",0,0,0,0
12096,"1_2008_04_21",0,0,"Wari-Maro",4,2008,2008-04-21,"Day","Day",0,0,0,0
12097,"1_2008_04_22",0,0,"Wari-Maro",4,2008,2008-04-22,"Night","Night",0,0,0,0
12098,"1_2008_04_23",0,0,"Wari-Maro",4,2008,2008-04-23,"Day","Day",0,0,0,0
12099,"1_2008_04_24",0,0,"Wari-Maro",4,2008,2008-04-24,"Day","Day",0,0,0,0
12100,"1_2008_04_25",0,0,"Wari-Maro",4,2008,2008-04-25,"Night","Night",0,0,0,0
12101,"1_2008_04_26",0,0,"Wari-Maro",4,2008,2008-04-26,"Day","Day",0,0,0,0
12102,"1_2008_04_27",0,0,"Wari-Maro",4,2008,2008-04-27,"Night","Night",0,0,0,0
12103,"1_2008_04_28",0,0,"Wari-Maro",4,2008,2008-04-28,"Night","Day",0,0,0,0
12104,"1_2008_04_29",0,0,"Wari-Maro",4,2008,2008-04-29,"Night","Night",0,0,0,0
12105,"1_2008_04_30",0,0,"Wari-Maro",4,2008,2008-04-30,"Day","Day",0,0,0,0
12106,"1_2008_05_01",0,0,"Wari-Maro",5,2008,2008-05-01,"Night","Night",0,0,0,0
12107,"1_2008_05_02",0,0,"Wari-Maro",5,2008,2008-05-02,"Day","Day",0,0,0,0
12108,"1_2008_05_03",0,0,"Wari-Maro",5,2008,2008-05-03,"Day","Day",0,0,0,0
12109,"1_2008_05_04",0,0,"Wari-Maro",5,2008,2008-05-04,"Night","Night",0,0,0,0
12110,"1_2008_05_05",0,0,"Wari-Maro",5,2008,2008-05-05,"Day","Day",0,0,0,0
12111,"1_2008_05_06",0,0,"Wari-Maro",5,2008,2008-05-06,"Day","Day",0,0,0,0
12112,"1_2008_05_07",0,0,"Wari-Maro",5,2008,2008-05-07,"Day","Day",0,0,0,0
12113,"1_2008_05_08",0,0,"Wari-Maro",5,2008,2008-05-08,"Night","Night",0,0,0,0
12114,"1_2008_05_09",0,0,"Wari-Maro",5,2008,2008-05-09,"Day","Day",0,0,0,0
12115,"1_2008_05_10",0,0,"Wari-Maro",5,2008,2008-05-10,"Night","Day",0,0,0,0
12116,"1_2008_05_11",0,0,"Wari-Maro",5,2008,2008-05-11,"Day","Day",0,0,0,0
12117,"1_2008_05_12",0,0,"Wari-Maro",5,2008,2008-05-12,"Day","Day",0,0,0,0
12118,"1_2008_05_13",0,0,"Wari-Maro",5,2008,2008-05-13,"Night","Night",0,0,0,0
12119,"1_2008_05_14",0,0,"Wari-Maro",5,2008,2008-05-14,"Day","Night",0,0,0,0
12120,"1_2008_05_15",0,0,"Wari-Maro",5,2008,2008-05-15,"Day","Day",0,0,0,0
12121,"1_2008_05_16",0,0,"Wari-Maro",5,2008,2008-05-16,"Day","Day",0,0,0,0
12122,"1_2008_05_17",0,0,"Wari-Maro",5,2008,2008-05-17,"Night","Night",0,0,0,0
12123,"1_2008_05_18",0,0,"Wari-Maro",5,2008,2008-05-18,"Night","Night",0,0,0,0
12124,"1_2008_05_19",0,0,"Wari-Maro",5,2008,2008-05-19,"Day","Day",0,0,0,0
12125,"1_2008_05_20",0,0,"Wari-Maro",5,2008,2008-05-20,"Day","Day",0,0,0,0
12126,"1_2008_05_21",0,0,"Wari-Maro",5,2008,2008-05-21,"Day","Day",0,0,0,0
12127,"1_2008_05_22",0,0,"Wari-Maro",5,2008,2008-05-22,"Day","Day",0,0,0,0
12128,"1_2008_05_23",0,0,"Wari-Maro",5,2008,2008-05-23,"Day","Day",0,0,0,0
12129,"1_2008_05_24",0,0,"Wari-Maro",5,2008,2008-05-24,"Night","Night",0,0,0,0
12130,"1_2008_05_25",0,0,"Wari-Maro",5,2008,2008-05-25,"Night","Day",0,0,0,0
12131,"1_2008_05_26",0,0,"Wari-Maro",5,2008,2008-05-26,"Day","Day",0,0,0,0
12132,"1_2008_05_27",0,0,"Wari-Maro",5,2008,2008-05-27,"Day","Day",0,0,0,0
12133,"1_2008_05_28",0,0,"Wari-Maro",5,2008,2008-05-28,"Day","Day",0,0,0,0
12134,"1_2008_05_29",0,0,"Wari-Maro",5,2008,2008-05-29,"Day","Day",0,0,0,0
12135,"1_2008_05_30",0,0,"Wari-Maro",5,2008,2008-05-30,"Day","Day",0,0,0,0
12136,"1_2008_05_31",0,0,"Wari-Maro",5,2008,2008-05-31,"Day","Day",0,0,0,0
12137,"1_2008_06_01",0,0,"Wari-Maro",6,2008,2008-06-01,"Day","Day",0,0,0,0
12138,"1_2008_06_02",0,0,"Wari-Maro",6,2008,2008-06-02,"Night","Night",0,0,0,0
12139,"1_2008_06_03",0,0,"Wari-Maro",6,2008,2008-06-03,"Day","Day",0,0,0,0
12140,"1_2008_06_04",0,0,"Wari-Maro",6,2008,2008-06-04,"Day","Day",0,0,0,0
12141,"1_2008_06_05",0,0,"Wari-Maro",6,2008,2008-06-05,"Day","Day",0,0,0,0
12142,"1_2008_06_06",0,0,"Wari-Maro",6,2008,2008-06-06,"Day","Day",0,0,0,0
12143,"1_2008_06_07",0,0,"Wari-Maro",6,2008,2008-06-07,"Night","Night",0,0,0,0
12144,"1_2008_06_08",0,0,"Wari-Maro",6,2008,2008-06-08,"Day","Day",0,0,0,0
12145,"1_2008_06_09",0,0,"Wari-Maro",6,2008,2008-06-09,"Night","Night",0,0,0,0
12146,"1_2008_06_10",0,0,"Wari-Maro",6,2008,2008-06-10,"Day","Day",0,0,0,0
12147,"1_2008_06_11",0,0,"Wari-Maro",6,2008,2008-06-11,"Day","Day",0,0,0,0
12148,"1_2008_06_12",0,0,"Wari-Maro",6,2008,2008-06-12,"Day","Day",0,0,0,0
12149,"1_2008_06_13",0,0,"Wari-Maro",6,2008,2008-06-13,"Night","Night",0,0,0,0
12150,"1_2008_06_14",0,0,"Wari-Maro",6,2008,2008-06-14,"Night","Night",0,0,0,0
12151,"1_2008_06_15",0,0,"Wari-Maro",6,2008,2008-06-15,"Day","Day",0,0,0,0
12152,"1_2008_06_16",0,0,"Wari-Maro",6,2008,2008-06-16,"Day","Day",0,0,0,0
12153,"1_2008_06_17",0,0,"Wari-Maro",6,2008,2008-06-17,"Day","Day",0,0,0,0
12154,"1_2008_06_18",0,0,"Wari-Maro",6,2008,2008-06-18,"Night","Night",0,0,0,0
12155,"1_2008_06_19",0,0,"Wari-Maro",6,2008,2008-06-19,"Day","Day",0,0,0,0
12156,"1_2008_06_20",0,0,"Wari-Maro",6,2008,2008-06-20,"Day","Day",0,0,0,0
12157,"1_2008_06_21",0,0,"Wari-Maro",6,2008,2008-06-21,"Day","Day",0,0,0,0
12158,"1_2008_06_22",0,0,"Wari-Maro",6,2008,2008-06-22,"Day","Day",0,0,0,0
12159,"1_2008_06_23",0,0,"Wari-Maro",6,2008,2008-06-23,"Day","Day",0,0,0,0
12160,"1_2008_06_24",0,0,"Wari-Maro",6,2008,2008-06-24,"Day","Day",0,0,0,0
12161,"1_2008_06_25",0,0,"Wari-Maro",6,2008,2008-06-25,"Night","Night",0,0,0,0
12162,"1_2008_06_26",0,0,"Wari-Maro",6,2008,2008-06-26,"Day","Night",0,0,0,0
12163,"1_2008_06_27",0,0,"Wari-Maro",6,2008,2008-06-27,"Day","Day",0,0,0,0
12164,"1_2008_06_28",0,0,"Wari-Maro",6,2008,2008-06-28,"Night","Night",0,0,0,0
12165,"1_2008_06_29",0,0,"Wari-Maro",6,2008,2008-06-29,"Day","Day",0,0,0,0
12166,"1_2008_06_30",0,0,"Wari-Maro",6,2008,2008-06-30,"Night","Night",0,0,0,0
12167,"1_2008_07_01",0,0,"Wari-Maro",7,2008,2008-07-01,"Day","Day",0,0,0,0
12168,"1_2008_07_02",0,0,"Wari-Maro",7,2008,2008-07-02,"Day","Day",0,0,0,0
12169,"1_2008_07_03",0,0,"Wari-Maro",7,2008,2008-07-03,"Day","Day",0,0,0,0
12170,"1_2008_07_04",0,0,"Wari-Maro",7,2008,2008-07-04,"Night","Night",0,0,0,0
12171,"1_2008_07_05",0,0,"Wari-Maro",7,2008,2008-07-05,"Day","Night",0,0,0,0
12172,"1_2008_07_06",0,0,"Wari-Maro",7,2008,2008-07-06,"Night","Night",0,0,0,0
12173,"1_2008_07_07",0,0,"Wari-Maro",7,2008,2008-07-07,"Day","Day",0,0,0,0
12174,"1_2008_07_08",0,0,"Wari-Maro",7,2008,2008-07-08,"Day","Day",0,0,0,0
12175,"1_2008_07_09",0,0,"Wari-Maro",7,2008,2008-07-09,"Day","Night",0,0,0,0
12176,"1_2008_07_10",0,0,"Wari-Maro",7,2008,2008-07-10,"Day","Day",0,0,0,0
12177,"1_2008_07_11",0,0,"Wari-Maro",7,2008,2008-07-11,"Night","Night",0,0,0,0
12178,"1_2008_07_12",0,0,"Wari-Maro",7,2008,2008-07-12,"Night","Night",0,0,0,0
12179,"1_2008_07_13",0,0,"Wari-Maro",7,2008,2008-07-13,"Day","Day",0,0,0,0
12180,"1_2008_07_14",0,0,"Wari-Maro",7,2008,2008-07-14,"Day","Day",0,0,0,0
12181,"1_2008_07_15",0,0,"Wari-Maro",7,2008,2008-07-15,"Night","Day",0,0,0,0
12182,"1_2008_07_16",0,0,"Wari-Maro",7,2008,2008-07-16,"Night","Night",0,0,0,0
12183,"1_2008_07_17",0,0,"Wari-Maro",7,2008,2008-07-17,"Day","Day",0,0,0,0
12184,"1_2008_07_18",0,0,"Wari-Maro",7,2008,2008-07-18,"Day","Day",0,0,0,0
12185,"1_2008_07_19",0,0,"Wari-Maro",7,2008,2008-07-19,"Night","Night",0,0,0,0
12186,"1_2008_07_20",0,0,"Wari-Maro",7,2008,2008-07-20,"Night","Night",0,0,0,0
12187,"1_2008_07_21",0,0,"Wari-Maro",7,2008,2008-07-21,"Day","Day",0,0,0,0
12188,"1_2008_07_22",0,0,"Wari-Maro",7,2008,2008-07-22,"Night","Day",0,0,0,0
12189,"1_2008_07_23",0,0,"Wari-Maro",7,2008,2008-07-23,"Night","Night",0,0,0,0
12190,"1_2008_07_24",0,0,"Wari-Maro",7,2008,2008-07-24,"Night","Day",0,0,0,0
12191,"1_2008_07_25",0,0,"Wari-Maro",7,2008,2008-07-25,"Day","Day",0,0,0,0
12192,"1_2008_07_26",0,0,"Wari-Maro",7,2008,2008-07-26,"Day","Day",0,0,0,0
12193,"1_2008_07_27",0,0,"Wari-Maro",7,2008,2008-07-27,"Night","Night",0,0,0,0
12194,"1_2008_07_28",0,0,"Wari-Maro",7,2008,2008-07-28,"Night","Night",0,0,0,0
12195,"1_2008_07_29",0,0,"Wari-Maro",7,2008,2008-07-29,"Day","Day",0,0,0,0
12196,"1_2008_07_30",0,0,"Wari-Maro",7,2008,2008-07-30,"Day","Day",0,0,0,0
12197,"1_2008_07_31",0,0,"Wari-Maro",7,2008,2008-07-31,"Night","Night",0,0,0,0
12198,"1_2008_08_01",0,0,"Wari-Maro",8,2008,2008-08-01,"Day","Day",0,0,0,0
12199,"1_2008_08_02",0,0,"Wari-Maro",8,2008,2008-08-02,"Night","Night",0,0,0,0
12200,"1_2008_08_03",0,0,"Wari-Maro",8,2008,2008-08-03,"Night","Night",0,0,0,0
12201,"1_2008_08_04",0,0,"Wari-Maro",8,2008,2008-08-04,"Day","Day",0,0,0,0
12202,"1_2008_08_05",0,0,"Wari-Maro",8,2008,2008-08-05,"Night","Night",0,0,0,0
12203,"1_2008_08_06",0,0,"Wari-Maro",8,2008,2008-08-06,"Day","Day",0,0,0,0
12204,"1_2008_08_07",0,0,"Wari-Maro",8,2008,2008-08-07,"Day","Day",0,0,0,0
12205,"1_2008_08_08",0,0,"Wari-Maro",8,2008,2008-08-08,"Day","Night",0,0,0,0
12206,"1_2008_08_09",0,0,"Wari-Maro",8,2008,2008-08-09,"Night","Night",0,0,0,0
12207,"1_2008_08_10",0,0,"Wari-Maro",8,2008,2008-08-10,"Day","Day",0,0,0,0
12208,"1_2008_08_11",0,0,"Wari-Maro",8,2008,2008-08-11,"Day","Day",0,0,0,0
12209,"1_2008_08_12",0,0,"Wari-Maro",8,2008,2008-08-12,"Night","Night",0,0,0,0
12210,"1_2008_08_13",0,0,"Wari-Maro",8,2008,2008-08-13,"Day","Day",0,0,0,0
12211,"1_2008_08_14",0,0,"Wari-Maro",8,2008,2008-08-14,"Day","Day",0,0,0,0
12212,"1_2008_08_15",0,0,"Wari-Maro",8,2008,2008-08-15,"Day","Day",0,0,0,0
12213,"1_2008_08_16",0,0,"Wari-Maro",8,2008,2008-08-16,"Night","Night",0,0,0,0
12214,"1_2008_08_17",0,0,"Wari-Maro",8,2008,2008-08-17,"Day","Day",0,0,0,0
12215,"1_2008_08_18",0,0,"Wari-Maro",8,2008,2008-08-18,"Day","Day",0,0,0,0
12216,"1_2008_08_19",0,0,"Wari-Maro",8,2008,2008-08-19,"Night","Night",0,0,0,0
12217,"1_2008_08_20",0,0,"Wari-Maro",8,2008,2008-08-20,"Day","Day",0,0,0,0
12218,"1_2008_08_21",0,0,"Wari-Maro",8,2008,2008-08-21,"Night","Night",0,0,0,0
12219,"1_2008_08_22",0,0,"Wari-Maro",8,2008,2008-08-22,"Day","Day",0,0,0,0
12220,"1_2008_08_23",0,0,"Wari-Maro",8,2008,2008-08-23,"Night","Day",0,0,0,0
12221,"1_2008_08_24",0,0,"Wari-Maro",8,2008,2008-08-24,"Day","Day",0,0,0,0
12222,"1_2008_08_25",0,0,"Wari-Maro",8,2008,2008-08-25,"Day","Day",0,0,0,0
12223,"1_2008_08_26",0,0,"Wari-Maro",8,2008,2008-08-26,"Night","Night",0,0,0,0
12224,"1_2008_08_27",0,0,"Wari-Maro",8,2008,2008-08-27,"Day","Day",0,0,0,0
12225,"1_2008_08_28",0,0,"Wari-Maro",8,2008,2008-08-28,"Night","Night",0,0,0,0
12226,"1_2008_08_29",0,0,"Wari-Maro",8,2008,2008-08-29,"Day","Day",0,0,0,0
12227,"1_2008_08_30",0,0,"Wari-Maro",8,2008,2008-08-30,"Day","Day",0,0,0,0
12228,"1_2008_08_31",0,0,"Wari-Maro",8,2008,2008-08-31,"Day","Day",0,0,0,0
12229,"1_2008_09_01",0,0,"Wari-Maro",9,2008,2008-09-01,"Day","Day",0,0,0,0
12230,"1_2008_09_02",0,0,"Wari-Maro",9,2008,2008-09-02,"Day","Day",0,0,0,0
12231,"1_2008_09_03",0,0,"Wari-Maro",9,2008,2008-09-03,"Day","Day",0,0,0,0
12232,"1_2008_09_04",0,0,"Wari-Maro",9,2008,2008-09-04,"Day","Day",0,0,0,0
12233,"1_2008_09_05",0,0,"Wari-Maro",9,2008,2008-09-05,"Day","Day",0,0,0,0
12234,"1_2008_09_06",0,0,"Wari-Maro",9,2008,2008-09-06,"Night","Night",0,0,0,0
12235,"1_2008_09_07",0,0,"Wari-Maro",9,2008,2008-09-07,"Day","Day",0,0,0,0
12236,"1_2008_09_08",0,0,"Wari-Maro",9,2008,2008-09-08,"Night","Night",0,0,0,0
12237,"1_2008_09_09",0,0,"Wari-Maro",9,2008,2008-09-09,"Day","Day",0,0,0,0
12238,"1_2008_09_10",0,0,"Wari-Maro",9,2008,2008-09-10,"Night","Night",0,0,0,0
12239,"1_2008_09_11",0,0,"Wari-Maro",9,2008,2008-09-11,"Day","Day",0,0,0,0
12240,"1_2008_09_12",0,0,"Wari-Maro",9,2008,2008-09-12,"Day","Day",0,0,0,0
12241,"1_2008_09_13",0,0,"Wari-Maro",9,2008,2008-09-13,"Night","Night",0,0,0,0
12242,"1_2008_09_14",0,0,"Wari-Maro",9,2008,2008-09-14,"Day","Day",0,0,0,0
12243,"1_2008_09_15",0,0,"Wari-Maro",9,2008,2008-09-15,"Night","Day",0,0,0,0
12244,"1_2008_09_16",0,0,"Wari-Maro",9,2008,2008-09-16,"Day","Day",0,0,0,0
12245,"1_2008_09_17",0,0,"Wari-Maro",9,2008,2008-09-17,"Day","Day",0,0,0,0
12246,"1_2008_09_18",0,0,"Wari-Maro",9,2008,2008-09-18,"Day","Night",0,0,0,0
12247,"1_2008_09_19",0,0,"Wari-Maro",9,2008,2008-09-19,"Night","Night",0,0,0,0
12248,"1_2008_09_20",0,0,"Wari-Maro",9,2008,2008-09-20,"Day","Day",0,0,0,0
12249,"1_2008_09_21",0,0,"Wari-Maro",9,2008,2008-09-21,"Day","Day",0,0,0,0
12250,"1_2008_09_22",0,0,"Wari-Maro",9,2008,2008-09-22,"Night","Night",0,0,0,0
12251,"1_2008_09_23",0,0,"Wari-Maro",9,2008,2008-09-23,"Day","Day",0,0,0,0
12252,"1_2008_09_24",0,0,"Wari-Maro",9,2008,2008-09-24,"Day","Day",0,0,0,0
12253,"1_2008_09_25",0,0,"Wari-Maro",9,2008,2008-09-25,"Day","Day",0,0,0,0
12254,"1_2008_09_26",0,0,"Wari-Maro",9,2008,2008-09-26,"Day","Day",0,0,0,0
12255,"1_2008_09_27",0,0,"Wari-Maro",9,2008,2008-09-27,"Day","Day",0,0,0,0
12256,"1_2008_09_28",0,0,"Wari-Maro",9,2008,2008-09-28,"Day","Day",0,0,0,0
12257,"1_2008_09_29",0,0,"Wari-Maro",9,2008,2008-09-29,"Night","Night",0,0,0,0
12258,"1_2008_09_30",0,0,"Wari-Maro",9,2008,2008-09-30,"Day","Day",0,0,0,0
12259,"1_2008_10_01",0,0,"Wari-Maro",10,2008,2008-10-01,"Day","Night",0,0,0,0
12260,"1_2008_10_02",0,0,"Wari-Maro",10,2008,2008-10-02,"Day","Day",0,0,0,0
12261,"1_2008_10_03",0,0,"Wari-Maro",10,2008,2008-10-03,"Night","Day",0,0,0,0
12262,"1_2008_10_04",0,0,"Wari-Maro",10,2008,2008-10-04,"Day","Day",0,0,0,0
12263,"1_2008_10_05",0,0,"Wari-Maro",10,2008,2008-10-05,"Day","Day",0,0,0,0
12264,"1_2008_10_06",0,0,"Wari-Maro",10,2008,2008-10-06,"Day","Day",0,0,0,0
12265,"1_2008_10_07",0,0,"Wari-Maro",10,2008,2008-10-07,"Day","Day",0,0,0,0
12266,"1_2008_10_08",0,0,"Wari-Maro",10,2008,2008-10-08,"Night","Night",0,0,0,0
12267,"1_2008_10_09",0,0,"Wari-Maro",10,2008,2008-10-09,"Day","Night",0,0,0,0
12268,"1_2008_10_10",0,0,"Wari-Maro",10,2008,2008-10-10,"Day","Day",0,0,0,0
12269,"1_2008_10_11",0,0,"Wari-Maro",10,2008,2008-10-11,"Night","Night",0,0,0,0
12270,"1_2008_10_12",0,0,"Wari-Maro",10,2008,2008-10-12,"Day","Day",0,0,0,0
12271,"1_2008_10_13",0,0,"Wari-Maro",10,2008,2008-10-13,"Day","Day",0,0,0,0
12272,"1_2008_10_14",0,0,"Wari-Maro",10,2008,2008-10-14,"Day","Day",0,0,0,0
12273,"1_2008_10_15",0,0,"Wari-Maro",10,2008,2008-10-15,"Night","Night",0,0,0,0
12274,"1_2008_10_16",0,0,"Wari-Maro",10,2008,2008-10-16,"Day","Day",0,0,0,0
12275,"1_2008_10_17",0,0,"Wari-Maro",10,2008,2008-10-17,"Day","Day",0,0,0,0
12276,"1_2008_10_18",0,0,"Wari-Maro",10,2008,2008-10-18,"Night","Night",0,0,0,0
12277,"1_2008_10_19",0,0,"Wari-Maro",10,2008,2008-10-19,"Day","Day",0,0,0,0
12278,"1_2008_10_20",0,0,"Wari-Maro",10,2008,2008-10-20,"Day","Day",0,0,0,0
12279,"1_2008_10_21",0,0,"Wari-Maro",10,2008,2008-10-21,"Day","Day",0,0,0,0
12280,"1_2008_10_22",0,0,"Wari-Maro",10,2008,2008-10-22,"Day","Day",0,0,0,0
12281,"1_2008_10_23",0,0,"Wari-Maro",10,2008,2008-10-23,"Day","Day",0,0,0,0
12282,"1_2008_10_24",0,0,"Wari-Maro",10,2008,2008-10-24,"Night","Night",0,0,0,0
12283,"1_2008_10_25",0,0,"Wari-Maro",10,2008,2008-10-25,"Day","Day",0,0,0,0
12284,"1_2008_10_26",0,0,"Wari-Maro",10,2008,2008-10-26,"Day","Day",0,0,0,0
12285,"1_2008_10_27",0,0,"Wari-Maro",10,2008,2008-10-27,"Night","Night",0,0,0,0
12286,"1_2008_10_28",0,0,"Wari-Maro",10,2008,2008-10-28,"Day","Day",0,0,0,0
12287,"1_2008_10_29",0,0,"Wari-Maro",10,2008,2008-10-29,"Day","Day",0,0,0,0
12288,"1_2008_10_30",0,0,"Wari-Maro",10,2008,2008-10-30,"Day","Day",0,0,0,0
12289,"1_2008_10_31",0,0,"Wari-Maro",10,2008,2008-10-31,"Night","Night",0,0,0,0
12290,"1_2008_11_01",0,0,"Wari-Maro",11,2008,2008-11-01,"Day","Day",0,0,0,0
12291,"1_2008_11_02",0,0,"Wari-Maro",11,2008,2008-11-02,"Day","Day",0,0,0,0
12292,"1_2008_11_03",0,0,"Wari-Maro",11,2008,2008-11-03,"Day","Day",0,0,0,0
12293,"1_2008_11_04",0,0,"Wari-Maro",11,2008,2008-11-04,"Night","Night",0,0,0,0
12294,"1_2008_11_05",0,0,"Wari-Maro",11,2008,2008-11-05,"Day","Day",0,0,0,0
12295,"1_2008_11_06",0,0,"Wari-Maro",11,2008,2008-11-06,"Day","Day",0,0,0,0
12296,"1_2008_11_07",0,0,"Wari-Maro",11,2008,2008-11-07,"Day","Day",0,0,0,0
12297,"1_2008_11_08",0,0,"Wari-Maro",11,2008,2008-11-08,"Day","Day",0,0,0,0
12298,"1_2008_11_09",0,0,"Wari-Maro",11,2008,2008-11-09,"Night","Night",0,0,0,0
12299,"1_2008_11_10",0,0,"Wari-Maro",11,2008,2008-11-10,"Day","Day",0,0,0,0
12300,"1_2008_11_11",0,0,"Wari-Maro",11,2008,2008-11-11,"Day","Day",0,0,0,0
12301,"1_2008_11_12",0,0,"Wari-Maro",11,2008,2008-11-12,"Day","Day",0,0,0,0
12302,"1_2008_11_13",0,0,"Wari-Maro",11,2008,2008-11-13,"Day","Day",0,0,0,0
12303,"1_2008_11_14",1,0,"Wari-Maro",11,2008,2008-11-14,"Day","Day",8.96,0,0.5,0
12304,"1_2008_11_15",0,0,"Wari-Maro",11,2008,2008-11-15,"Day","Day",0,0,0,0
12305,"1_2008_11_16",0,0,"Wari-Maro",11,2008,2008-11-16,"Night","Night",0,0,0,0
